DATAFLOW,LAST UPDATE,freq,unit,mot_nrg,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,LPG,CY,2019,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,LPG,CY,2020,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,LPG,CY,2021,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,LPG,CZ,2021,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,LPG,DE,2013,6257,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,LPG,DE,2014,6234,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,LPG,DE,2015,4716,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,LPG,DE,2016,2990,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,LPG,DE,2017,4400,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,LPG,DE,2018,4663,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,LPG,DE,2019,7256,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,LPG,DE,2020,6543,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,LPG,DE,2021,10118,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,LPG,DK,2013,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,LPG,DK,2014,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,LPG,DK,2015,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,LPG,DK,2016,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,LPG,DK,2017,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,LPG,DK,2018,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,LPG,DK,2019,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,LPG,DK,2020,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,LPG,DK,2021,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,LPG,EE,2013,1,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,LPG,EE,2014,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,LPG,EE,2015,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,LPG,EE,2016,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,LPG,EE,2017,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,LPG,EE,2018,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,LPG,EE,2019,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,LPG,EE,2020,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,LPG,EE,2021,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,LPG,ES,2014,1108,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,LPG,ES,2015,2317,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,LPG,ES,2016,1404,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,LPG,ES,2017,3998,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,LPG,ES,2018,18495,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,LPG,ES,2019,22988,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,LPG,ES,2020,10563,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,LPG,ES,2021,13947,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,LPG,FI,2013,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,LPG,FI,2014,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,LPG,FI,2015,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,LPG,FI,2016,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,LPG,FI,2017,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,LPG,FI,2018,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,LPG,FI,2019,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,LPG,FI,2020,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,LPG,FI,2021,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,LPG,FR,2013,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,LPG,FR,2014,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,LPG,FR,2015,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,LPG,FR,2016,47,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,LPG,FR,2017,46,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,LPG,FR,2018,1,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,LPG,FR,2019,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,LPG,FR,2020,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,LPG,FR,2021,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,LPG,HR,2013,166,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,LPG,HR,2014,491,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,LPG,HR,2016,2,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,LPG,HR,2020,1,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,LPG,HR,2021,1,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,LPG,HU,2013,1,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,LPG,HU,2014,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,LPG,HU,2015,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,LPG,HU,2016,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,LPG,HU,2017,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,LPG,HU,2018,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,LPG,HU,2019,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,LPG,HU,2020,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,LPG,HU,2021,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,LPG,IT,2013,115838,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,LPG,IT,2014,124092,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,LPG,IT,2016,101619,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,LPG,IT,2017,128765,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,LPG,IT,2018,126778,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,LPG,IT,2019,137096,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,LPG,IT,2020,94989,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,LPG,IT,2021,108090,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,LPG,LI,2013,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,LPG,LI,2014,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,LPG,LI,2015,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,LPG,LI,2016,1,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,LPG,LI,2017,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,LPG,LI,2018,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,LPG,LI,2019,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,LPG,LI,2020,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,LPG,LI,2021,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,LPG,LT,2013,3,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,LPG,LT,2014,21,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,LPG,LT,2015,11,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,LPG,LT,2016,25,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,LPG,LT,2017,48,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,LPG,LT,2018,51,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,LPG,LT,2019,42,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,LPG,LT,2020,1,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,LPG,LT,2021,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,LPG,LU,2021,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,LPG,LV,2016,77,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,LPG,LV,2017,78,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,LPG,LV,2018,56,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,LPG,LV,2019,120,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,LPG,LV,2020,106,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,LPG,LV,2021,264,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,LPG,ME,2016,12,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,LPG,ME,2019,6,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,LPG,MT,2013,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,LPG,MT,2014,1,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,LPG,MT,2015,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,LPG,MT,2016,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,LPG,MT,2017,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,LPG,MT,2018,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,LPG,MT,2019,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,LPG,MT,2020,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,LPG,MT,2021,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,LPG,NL,2013,2081,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,LPG,NL,2014,998,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,LPG,NL,2015,362,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,LPG,NL,2016,860,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,LPG,NL,2017,1200,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,LPG,NL,2018,969,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,LPG,NL,2019,520,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,LPG,NL,2020,1921,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,LPG,NL,2021,2229,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,LPG,NO,2018,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,LPG,NO,2019,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,LPG,NO,2020,2,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,LPG,NO,2021,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,LPG,PL,2013,68869,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,LPG,PL,2014,72048,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,LPG,PL,2015,89117,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,LPG,PL,2016,104515,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,LPG,PL,2017,104376,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,LPG,PL,2018,108717,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,LPG,PL,2019,86336,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,LPG,PL,2020,62875,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,LPG,PL,2021,65535,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,LPG,PT,2017,1795,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,LPG,PT,2018,1894,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,LPG,PT,2019,2239,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,LPG,PT,2020,1878,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,LPG,PT,2021,3614,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,LPG,SE,2013,1,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,LPG,SE,2014,0,n
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,LPG,SE,2015,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,LPG,SE,2016,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,LPG,SE,2017,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,LPG,SE,2018,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,LPG,SE,2019,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,LPG,SE,2020,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,LPG,SE,2021,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,LPG,SI,2014,232,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,LPG,SI,2015,199,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,LPG,SI,2016,290,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,LPG,SI,2017,335,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,LPG,SI,2018,148,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,LPG,SI,2019,90,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,LPG,SI,2020,137,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,LPG,SI,2021,557,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,LPG,TR,2013,14312,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,LPG,TR,2014,11339,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,LPG,TR,2015,13288,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,LPG,TR,2016,13715,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,LPG,TR,2017,25391,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,LPG,TR,2018,26443,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,LPG,TR,2019,22545,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,LPG,TR,2020,33256,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,LPG,XK,2017,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,LPG,XK,2018,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,LPG,XK,2019,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,LPG,XK,2021,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,OTH,AL,2019,3684,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,OTH,AL,2020,12,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,OTH,AL,2021,1,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,OTH,AT,2013,0,n
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,OTH,AT,2014,0,n
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,OTH,AT,2015,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,OTH,AT,2016,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,OTH,AT,2017,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,OTH,AT,2018,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,OTH,AT,2019,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,OTH,AT,2020,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,OTH,AT,2021,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,OTH,BA,2017,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,OTH,BA,2018,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,OTH,BA,2019,1,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,OTH,BA,2020,3,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,OTH,BA,2021,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,OTH,BE,2013,231,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,OTH,BE,2014,804,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,OTH,BE,2015,646,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,OTH,BE,2016,1552,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,OTH,BE,2017,1958,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,OTH,BE,2018,2810,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,OTH,BE,2019,485,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,OTH,BE,2020,1080,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,OTH,BE,2021,2180,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,OTH,CH,2013,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,OTH,CH,2014,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,OTH,CH,2015,2,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,OTH,CH,2016,1,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,OTH,CH,2017,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,OTH,CH,2018,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,OTH,CH,2019,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,OTH,CH,2020,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,OTH,CH,2021,1,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,OTH,CY,2013,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,OTH,CY,2014,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,OTH,CY,2015,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,OTH,CY,2016,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,OTH,CY,2017,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,OTH,CY,2018,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,OTH,CY,2019,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,OTH,CY,2020,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,OTH,CY,2021,2,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,OTH,CZ,2021,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,OTH,DE,2013,26391,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,OTH,DE,2014,27532,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,OTH,DE,2015,33838,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,OTH,DE,2016,48063,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,OTH,DE,2017,25,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,OTH,DE,2018,28,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,OTH,DE,2019,117,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,OTH,DE,2020,95,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,OTH,DE,2021,68,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,OTH,EE,2013,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,OTH,ES,2014,344,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,OTH,ES,2015,19,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,OTH,ES,2016,25,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,OTH,ES,2017,56,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,OTH,ES,2018,52,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,OTH,ES,2019,39,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,OTH,ES,2020,21,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,OTH,ES,2021,120,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,OTH,FI,2013,2,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,OTH,FI,2014,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,OTH,FI,2015,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,OTH,FI,2016,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,OTH,FI,2017,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,OTH,FI,2018,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,OTH,FI,2019,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,OTH,FI,2021,0,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,OTH,FR,2013,86,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,OTH,FR,2014,38,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,OTH,FR,2015,46,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,OTH,FR,2016,83,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,OTH,FR,2017,112,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,OTH,FR,2018,34,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,OTH,FR,2019,3,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,OTH,FR,2020,2,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,OTH,FR,2021,2,
ESTAT:ROAD_EQR_CARPDA(1.0),30/03/23 23:00:00,A,NR,OTH,HR,2013,98,
